SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.17976474183906632,21.57112958747503,28.04663819960155,0.5199790632680913,0.3205169238593966,33.45450829529633,48.29382335515828,38.31786889757081,2.0,-2.9608888174864525,-0.0462304559173832,1.238335663955043,-0.07457905154454254,-0.054182652638859984,grass,Elgeyo-Marakwet,8,jja,2,2004-08-22
0.1812226408597282,21.865697322127954,27.546842655108563,0.5286316354815037,0.32466252178052907,36.67147276744578,46.65778399247153,40.976851947721485,2.0,-1.1891388749514193,-0.04479059206381028,0.7084190292534576,-0.0652088827200586,-0.04808972539261321,grass,Elgeyo-Marakwet,8,jja,2,2004-08-29
0.18091126066332996,21.35793341960732,27.236276808537408,0.5384509781554526,0.3299533422816059,40.443712203097725,45.64087218889885,43.80427877925893,2.0,0.3047345957388692,-0.04446448207222518,0.26874768813736577,-0.053779586956172444,-0.040760976123193994,grass,Elgeyo-Marakwet,9,ond,3,2004-09-05
0.1796543487937915,20.376610810268602,27.159106901692855,0.5479605404485225,0.33535905553021067,44.544699807171874,45.0738005739249,46.70881727348823,2.0,1.5908857602975903,-0.04430925792899643,-0.054131138398111865,-0.041255423145277054,-0.03287344666818194,grass,Elgeyo-Marakwet,9,ond,3,2004-09-12
0.17874425560045448,19.309581702341067,27.291438511947575,0.5558440616854532,0.3399959872436711,48.62336847088173,44.71157918034218,49.56122511014547,2.0,2.6749477511275344,-0.04323891688022432,-0.26489793128586187,-0.02855330257216109,-0.024942795148482758,grass,Elgeyo-Marakwet,9,ond,3,2004-09-19
0.17894929184634278,18.375342473474685,27.53926974172028,0.5610092542636061,0.34337169287116537,52.301380117054244,44.41996429108957,52.13038703617232,2.0,3.5149687112392436,-0.04084984095226332,-0.4294946260985076,-0.016658975647584635,-0.017270217908828905,grass,Elgeyo-Marakwet,9,ond,3,2004-09-26
0.17990627657912062,17.713606401103117,27.843701569834504,0.5631220703259034,0.34543612027712617,55.31586931161731,44.24554494185299,54.196457640128585,2.0,4.218165621277213,-0.03783157408948765,-0.5702357548835462,-0.006085580015797963,-0.009990922391433982,grass,Elgeyo-Marakwet,10,ond,3,2004-10-03
0.180566924050784,17.245376613399248,28.192524997298154,0.5627178378949834,0.3465267141983188,57.56125378375949,44.405449165048736,55.60441220158427,2.0,4.77907468688834,-0.035388849182318736,-0.6913212743835944,0.003349011193892142,-0.0030515794564934438,grass,Elgeyo-Marakwet,10,ond,3,2004-10-10
0.1802486916770293,16.625317761150896,28.60712752985648,0.5605887624271942,0.3471867283399214,59.00928818201368,45.168576240115705,56.2594405227552,2.0,4.895496208208246,-0.03421999296984965,-0.7663832883836147,0.012016517664985427,0.0037233823726155004,grass,Elgeyo-Marakwet,10,ond,3,2004-10-17
0.17919380530714005,15.45173110129737,29.118184289688738,0.5572361483224814,0.347696397623986,59.63130993754175,46.65761085731327,56.11325157607581,2.0,4.173601408245273,-0.034047268185315484,-0.7533473409591508,0.01995317743126515,0.01026053009429305,grass,Elgeyo-Marakwet,10,ond,3,2004-10-24
